DATE,PERIOD,STORECODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
2022-01-06,202201,125792418,1641361324391,99762937.0,122,UNIQUE SOAP & CHEMICAL INDUSTRIES,SUPER ULTRA DETERGENT POWER,SUPER ULTRA DETERGENT POWER\250\GM,20.0,PPH,250 GM,New SKU,1641361324391-unique soap - chemical industries-super ultra detergent power.png,RECODING,5
2022-01-06,202201,126240640,1641359420813,51862.0,123,RYNA SOAP & CHEMICAL-NPL,RYNA GHADI WASHING POWER,RYAN GHADI WASHING POWER\250\GM,20.0,PPH,250GM,New SKU,1641359420813-ryna soap - chemical-npl-ryna ghadi washing power.png,CROSS CODING,2
2022-01-07,202201,124559840,1641189482313,99762424.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2
2022-01-07,202201,124559840,1641371335677,99762936.0,123,SHIVA SHAKTI SOAP - NEPAL,ALFA DETERGENT,ALFA DETERGENT\100\GM,10.0,PPH,100GM,New SKU,1641371335677-shiva shakti soap - nepal-alfa detergent.png,RECODING,5
2022-01-07,202201,130220517,1641269472859,99762919.0,111,EMAMI LTD. -INDIA,EMAMI KESH KING,EMAMI KESH KING/SCALP AND HAIR MEDICINE/50ML/PBT,128.0,PBT,50ML,,1641269472859-emami ltd- -india-emami kesh king.png,RECODING,5
2022-01-07,202201,128840459,1641458284608,99762938.0,111,MARICO BANGLADESH LTD-BANGLADESH,PARACHUTE,PARACHUTE/100% PURE COCONUT OIL/450ML/PCN,390.0,CAN,450ML,,1641458284608-marico bangladesh ltd-bangladesh-parachute.png,RECODING,5
2022-01-07,202201,128840459,1641278717746,99762901.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI ,DHONI LAUNDRY SOAP/500GM/PPH,100.0,PPH,500GM,,1641278717746-himgiri hygiene pvt ltd-nepal-dhoni .png,RECODING,5
2022-01-07,202201,128840459,1641451615354,99762943.0,123,DEUTI SOAP & CHEMICAL-NEPAL,YASHODA ,YASHODA LAUNDRY SOAP/200GM/PPH,40.0,PPH,200GM ,,1641451615354-deuti soap - chemical-nepal-yashoda .png,RECODING,5
2022-01-07,202201,128840459,1641278203189,99762930.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,TIKA,TIKA LAUNDRY SOAP/250Ã—4GM/PPH,200.0,PPH,250Ã—4GM,,1641278203189-himgiri hygiene pvt ltd-nepal-tika.png,RECODING,5
2022-01-07,202201,128840459,1641457955878,91927560.0,110,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NUPUR HENNA,GODREJ NUPUR HENNA/100% PURE HENNA/25GM/PPH,10.0,PPH,25GM,,1641457955878-godrej consumer products-india-godrej nupur henna.png,CROSS CODING,2
2022-01-07,202201,128840459,1641451805492,99762946.0,123,KWALITY CHEM PVT LTD-NEPAL,123 POWER,123 POWER/PERFUME LAUNDRY SOAP/150GM/PPH,30.0,PPH,150GM ,,1641451805492-kwality chem pvt ltd-nepal-123 power.png,RECODING,5
2022-01-07,202201,128840459,1641452705282,99762940.0,120,PT MEGASURYA MAS- INDONESIA,LARK BEAUTY SOAP,LARK BEAUTY SOAP/PEARL EXTRACT/150GM/EWP,100.0,EWP,150GM ,,1641452705282-pt megasurya mas- indonesia-lark beauty soap.png,RECODING,5
2022-01-07,202201,128840459,1641455948325,99762942.0,122,HINDUSTAN UNILEVER LTD-INDIA,SURF EXCEL,SURF EXCEL/EASY WASH/500GM/PPH,100.0,PPH,500GM ,,1641455948325-hindustan unilever ltd-india-surf excel.png,RECODING,5
2022-01-07,202201,128840459,1641451307077,,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH PREMIUM LAUNDRY SOAP ,DINESH PREMIUM LAUNDRY SOAP/1200GM/PPH,210.0,PPH,1200GM,,1641451307077-dinesh soap - household-npl-dinesh premium laundry soap .png,PARKER FOR NEXT MONTH,999
2022-01-07,202201,130187486,1641368742158,99762941.0,121,COLGATE PALMOLIVE INDIA ,COLGATE MAX FRESH GEL,COLGATE MAX FRESH/RED GEL COOLING CRYSTALS/19GM/TUBE/FREE 15% EXTRA ,16.0,TUBE ,19GM,,1641368742158-colgate palmolive india -colgate max fresh gel.png,RECODING,5
2022-01-07,202201,130187486,1641269472859,99762919.0,111,EMAMI LTD. -INDIA,EMAMI KESH KING,EMAMI KESH KING/SCALP AND HAIR MEDICINE/50ML/PBT,128.0,PBT,50ML,,1641269472859-emami ltd- -india-emami kesh king.png,RECODING,5
2022-01-07,202201,129020606,1641356301817,99762939.0,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY\95GM\EWP\TOTAL PORFECT ACTIVE SILVER SAVE RS.12.00 PACK OF 4NOSX95GM,120.0,EWP,95GM,,1641356301817-unilever nepal ltd-nepal-life buoy.png,RECODING,5
2022-01-07,202201,130000703,1641356301817,99762939.0,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY\95GM\EWP\TOTAL PORFECT ACTIVE SILVER SAVE RS.12.00 PACK OF 4NOSX95GM,120.0,EWP,95GM,,1641356301817-unilever nepal ltd-nepal-life buoy.png,RECODING,5
